Día,Central,Costo unitario previsto $/MWh,Capacidad promedio prevista MW,Costo unitario realizado $/MWh,Capacidad promedio realizada MW
11/01/2006,MICP1 ,0.0,0.8,0.0,0.234
12/01/2006,MICP1 ,0.0,0.8,0.0,0.234
13/01/2006,MICP1 ,0.0,0.8,0.0,0.231
14/01/2006,MICP1 ,0.0,0.8,0.0,0.234
15/01/2006,MICP1 ,0.0,0.8,0.0,0.231
16/01/2006,MICP1 ,0.0,0.8,0.0,0.222
17/01/2006,MICP1 ,0.0,0.8,0.0,0.217
18/01/2006,MICP1 ,0.0,0.8,0.0,0.213
19/01/2006,MICP1 ,0.0,0.8,0.0,0.213
20/01/2006,MICP1 ,0.0,0.8,0.0,0.186
21/01/2006,MICP1 ,0.0,0.8,0.0,0.192
22/01/2006,MICP1 ,0.0,0.8,0.0,0.188
23/01/2006,MICP1 ,0.0,0.8,0.0,0.18
24/01/2006,MICP1 ,0.0,0.8,0.0,0.18
25/01/2006,MICP1 ,0.0,0.8,0.0,0.184
26/01/2006,MICP1 ,0.0,0.8,0.0,0.179
27/01/2006,MICP1 ,0.0,0.8,0.0,0.181
28/01/2006,MICP1 ,0.0,0.8,0.0,0.18
29/01/2006,MICP1 ,0.0,0.8,0.0,0.177
30/01/2006,MICP1 ,0.0,0.8,0.0,0.171
31/01/2006,MICP1 ,0.0,0.8,0.0,0.175
01/01/2006,MISP1 ,0.0,0.0,0.0,9.235
02/01/2006,MISP1 ,0.0,0.0,0.0,9.238
03/01/2006,MISP1 ,0.0,0.0,0.0,9.167
04/01/2006,MISP1 ,0.0,0.0,0.0,9.21
05/01/2006,MISP1 ,0.0,0.0,0.0,9.232
06/01/2006,MISP1 ,0.0,0.0,0.0,9.575
07/01/2006,MISP1 ,0.0,0.0,0.0,9.242
08/01/2006,MISP1 ,0.0,0.0,0.0,9.142
09/01/2006,MISP1 ,0.0,0.0,0.0,11.165
10/01/2006,MISP1 ,0.0,0.0,0.0,9.408
11/01/2006,MISP1 ,0.0,0.0,0.0,8.998
12/01/2006,MISP1 ,0.0,0.0,0.0,9.832
13/01/2006,MISP1 ,0.0,0.0,0.0,9.175
14/01/2006,MISP1 ,0.0,0.0,0.0,10.019
15/01/2006,MISP1 ,0.0,0.0,0.0,10.931
16/01/2006,MISP1 ,0.0,0.0,0.0,10.188
17/01/2006,MISP1 ,0.0,0.0,0.0,9.859
18/01/2006,MISP1 ,0.0,9.6,0.0,11.366
19/01/2006,MISP1 ,0.0,9.6,0.0,9.308
20/01/2006,MISP1 ,0.0,9.6,0.0,8.661
21/01/2006,MISP1 ,0.0,9.6,0.0,9.251
22/01/2006,MISP1 ,0.0,9.6,0.0,9.175
23/01/2006,MISP1 ,0.0,9.6,0.0,8.645
24/01/2006,MISP1 ,0.0,9.6,0.0,9.368
25/01/2006,MISP1 ,0.0,9.6,0.0,9.368
26/01/2006,MISP1 ,0.0,9.6,0.0,10.44
27/01/2006,MISP1 ,0.0,9.6,0.0,9.592
28/01/2006,MISP1 ,0.0,9.6,0.0,9.637
29/01/2006,MISP1 ,0.0,9.6,0.0,9.629
30/01/2006,MISP1 ,0.0,9.6,0.0,9.609
31/01/2006,MISP1 ,0.0,9.6,0.0,9.657
01/01/2006,MMTP1 ,0.0,1474.9,0.0,1388.938
02/01/2006,MMTP1 ,0.0,1474.9,0.0,1466.301
03/01/2006,MMTP1 ,0.0,1362.0,0.0,1186.903
04/01/2006,MMTP1 ,0.0,1362.0,0.0,1192.732
05/01/2006,MMTP1 ,0.0,1365.767,0.0,1327.273
06/01/2006,MMTP1 ,0.0,1364.65,0.0,1167.517
07/01/2006,MMTP1 ,0.0,1364.65,0.0,1329.581
08/01/2006,MMTP1 ,0.0,1364.65,0.0,1303.173
09/01/2006,MMTP1 ,0.0,1364.65,0.0,1268.991
10/01/2006,MMTP1 ,0.0,1362.0,0.0,1134.574
11/01/2006,MMTP1 ,0.0,1260.188,0.0,1158.934
12/01/2006,MMTP1 ,0.0,1263.954,0.0,1247.807
13/01/2006,MMTP1 ,0.0,1474.9,0.0,1413.296
14/01/2006,MMTP1 ,0.0,1474.9,0.0,1450.428
15/01/2006,MMTP1 ,0.0,1474.9,0.0,1401.025
16/01/2006,MMTP1 ,0.0,1474.9,0.0,1474.9
17/01/2006,MMTP1 ,0.0,1362.0,0.0,1367.965
18/01/2006,MMTP1 ,0.0,1362.0,0.0,1329.289
19/01/2006,MMTP1 ,0.0,1365.767,0.0,1322.823
20/01/2006,MMTP1 ,0.0,1474.9,0.0,1413.486
21/01/2006,MMTP1 ,0.0,1474.9,0.0,1425.968
22/01/2006,MMTP1 ,0.0,1474.9,0.0,1425.617
23/01/2006,MMTP1 ,0.0,1474.9,0.0,1347.786
24/01/2006,MMTP1 ,0.0,1362.0,0.0,1360.168
25/01/2006,MMTP1 ,0.0,1362.0,0.0,1306.869
26/01/2006,MMTP1 ,0.0,1365.767,0.0,1250.92
27/01/2006,MMTP1 ,0.0,1474.9,0.0,1265.496
28/01/2006,MMTP1 ,0.0,1474.9,0.0,1364.108
29/01/2006,MMTP1 ,0.0,1474.9,0.0,1413.304
30/01/2006,MMTP1 ,0.0,1474.9,0.0,1425.617
31/01/2006,MMTP1 ,0.0,1362.0,0.0,1296.565
01/01/2006,MMTP2 ,0.0,900.0,0.0,812.5
02/01/2006,MMTP2 ,0.0,920.0,0.0,793.75
03/01/2006,MMTP2 ,0.0,554.0,0.0,320.011
04/01/2006,MMTP2 ,0.0,554.0,0.0,330.322
05/01/2006,MMTP2 ,0.0,556.875,0.0,359.637
06/01/2006,MMTP2 ,0.0,600.0,0.0,411.707
07/01/2006,MMTP2 ,0.0,600.0,0.0,405.0
08/01/2006,MMTP2 ,0.0,600.0,0.0,473.401
09/01/2006,MMTP2 ,0.0,610.0,0.0,580.434
10/01/2006,MMTP2 ,0.0,554.0,0.0,528.971
11/01/2006,MMTP2 ,0.0,554.0,0.0,549.133
12/01/2006,MMTP2 ,0.0,556.875,0.0,489.073
13/01/2006,MMTP2 ,0.0,600.0,0.0,483.083
14/01/2006,MMTP2 ,0.0,600.0,0.0,549.143
15/01/2006,MMTP2 ,0.0,600.0,0.0,541.162
16/01/2006,MMTP2 ,0.0,610.0,0.0,493.87
17/01/2006,MMTP2 ,0.0,554.0,0.0,395.714
18/01/2006,MMTP2 ,0.0,554.0,0.0,388.428
19/01/2006,MMTP2 ,0.0,556.875,0.0,371.377
20/01/2006,MMTP2 ,0.0,600.0,0.0,415.798
21/01/2006,MMTP2 ,0.0,600.0,0.0,500.0
22/01/2006,MMTP2 ,0.0,600.0,0.0,572.727
23/01/2006,MMTP2 ,0.0,385.0,0.0,372.51
24/01/2006,MMTP2 ,0.0,554.0,0.0,382.524
25/01/2006,MMTP2 ,0.0,277.0,0.0,277.0
26/01/2006,MMTP2 ,0.0,279.875,0.0,280.45
27/01/2006,MMTP2 ,0.0,300.0,0.0,300.0
28/01/2006,MMTP2 ,0.0,300.0,0.0,300.0
29/01/2006,MMTP2 ,0.0,300.0,0.0,300.0
30/01/2006,MMTP2 ,0.0,310.0,0.0,310.0
31/01/2006,MMTP2 ,0.0,277.0,0.0,277.0
01/01/2006,MNDP1 ,614.035,332.0,603.652,332.0
02/01/2006,MNDP1 ,573.725,332.0,571.302,332.0
03/01/2006,MNDP1 ,571.636,332.0,571.302,332.0
04/01/2006,MNDP1 ,571.636,332.0,571.302,273.556
05/01/2006,MNDP1 ,571.636,332.0,571.302,332.0
06/01/2006,MNDP1 ,571.636,332.0,571.302,332.0
07/01/2006,MNDP1 ,571.636,332.0,571.302,332.0
08/01/2006,MNDP1 ,576.404,332.0,571.302,332.0
09/01/2006,MNDP1 ,574.254,332.0,571.302,300.229
10/01/2006,MNDP1 ,571.636,332.0,571.302,332.0
11/01/2006,MNDP1 ,571.636,332.0,571.302,332.0
12/01/2006,MNDP1 ,572.106,332.0,571.302,332.0
13/01/2006,MNDP1 ,572.323,332.0,571.302,332.0
14/01/2006,MNDP1 ,573.52,332.0,571.302,332.0
15/01/2006,MNDP1 ,574.286,332.0,571.302,260.009
16/01/2006,MNDP1 ,574.558,332.0,571.302,332.0
17/01/2006,MNDP1 ,571.636,332.0,571.302,332.0
18/01/2006,MNDP1 ,571.636,332.0,571.302,332.0
19/01/2006,MNDP1 ,571.636,332.0,571.302,332.0
20/01/2006,MNDP1 ,571.733,332.0,571.302,332.0
21/01/2006,MNDP1 ,571.636,332.0,571.302,332.0
22/01/2006,MNDP1 ,573.648,332.0,571.302,216.347
23/01/2006,MNDP1 ,572.731,332.0,571.302,292.774
24/01/2006,MNDP1 ,571.636,332.0,571.302,332.0
25/01/2006,MNDP1 ,571.811,332.0,571.302,332.0
26/01/2006,MNDP1 ,571.636,332.0,571.302,292.854
27/01/2006,MNDP1 ,572.372,332.0,571.302,299.932
28/01/2006,MNDP1 ,571.656,332.0,571.302,307.323
29/01/2006,MNDP1 ,572.308,332.0,571.302,274.909
30/01/2006,MNDP1 ,573.627,332.0,571.302,297.168
31/01/2006,MNDP1 ,571.782,332.0,571.302,332.0
01/01/2006,MONP1 ,0.0,41.7,0.0,41.7
02/01/2006,MONP1 ,0.0,41.7,0.0,41.7
03/01/2006,MONP1 ,0.0,41.7,0.0,41.7
04/01/2006,MONP1 ,0.0,41.7,0.0,41.7
05/01/2006,MONP1 ,0.0,41.7,0.0,41.7
06/01/2006,MONP1 ,0.0,41.7,0.0,41.7
07/01/2006,MONP1 ,0.0,41.7,0.0,41.7
08/01/2006,MONP1 ,0.0,41.7,0.0,41.7
09/01/2006,MONP1 ,0.0,41.7,0.0,41.7
10/01/2006,MONP1 ,0.0,41.7,0.0,41.7
11/01/2006,MONP1 ,0.0,41.7,0.0,41.7
12/01/2006,MONP1 ,0.0,41.7,0.0,41.7
13/01/2006,MONP1 ,0.0,41.7,0.0,41.7
14/01/2006,MONP1 ,0.0,41.7,0.0,41.7
15/01/2006,MONP1 ,0.0,41.7,0.0,41.7
16/01/2006,MONP1 ,0.0,41.7,0.0,41.7
17/01/2006,MONP1 ,0.0,41.7,0.0,41.7
18/01/2006,MONP1 ,0.0,41.7,0.0,41.7
19/01/2006,MONP1 ,0.0,41.7,0.0,41.7
20/01/2006,MONP1 ,0.0,41.7,0.0,41.7
21/01/2006,MONP1 ,0.0,41.7,0.0,41.7
22/01/2006,MONP1 ,0.0,41.7,0.0,41.7
23/01/2006,MONP1 ,0.0,41.7,0.0,41.7
24/01/2006,MONP1 ,0.0,41.7,0.0,41.7
25/01/2006,MONP1 ,0.0,41.7,0.0,41.7
26/01/2006,MONP1 ,0.0,31.65,0.0,31.65
27/01/2006,MONP1 ,0.0,41.7,0.0,41.7
28/01/2006,MONP1 ,0.0,41.7,0.0,41.7
29/01/2006,MONP1 ,0.0,41.7,0.0,41.7
30/01/2006,MONP1 ,0.0,41.7,0.0,41.7
31/01/2006,MONP1 ,0.0,41.7,0.0,41.7
01/01/2006,MPSP1 ,0.0,999.5,0.0,943.917
02/01/2006,MPSP1 ,0.0,1048.5,0.0,898.55
03/01/2006,MPSP1 ,0.0,981.7,0.0,784.657
04/01/2006,MPSP1 ,0.0,999.5,0.0,895.25
05/01/2006,MPSP1 ,0.0,923.004,0.0,837.515
06/01/2006,MPSP1 ,0.0,999.5,0.0,763.342
07/01/2006,MPSP1 ,0.0,937.025,0.0,784.183
08/01/2006,MPSP1 ,0.0,999.5,0.0,874.034
09/01/2006,MPSP1 ,0.0,849.317,0.0,896.009
10/01/2006,MPSP1 ,0.0,817.3,0.0,806.46
11/01/2006,MPSP1 ,0.0,832.1,0.0,824.957
12/01/2006,MPSP1 ,0.0,832.1,0.0,832.1
13/01/2006,MPSP1 ,0.0,832.1,0.0,727.788
14/01/2006,MPSP1 ,0.0,832.1,0.0,687.805
15/01/2006,MPSP1 ,0.0,832.1,0.0,773.206
16/01/2006,MPSP1 ,0.0,871.3,0.0,871.3
17/01/2006,MPSP1 ,0.0,817.3,0.0,776.851
18/01/2006,MPSP1 ,0.0,832.1,0.0,716.051
19/01/2006,MPSP1 ,0.0,832.1,0.0,832.1
20/01/2006,MPSP1 ,0.0,832.1,0.0,832.1
21/01/2006,MPSP1 ,0.0,832.1,0.0,818.563
22/01/2006,MPSP1 ,0.0,832.1,0.0,790.4
23/01/2006,MPSP1 ,0.0,871.3,0.0,871.3
24/01/2006,MPSP1 ,0.0,817.3,0.0,694.61
25/01/2006,MPSP1 ,0.0,832.1,0.0,832.119
26/01/2006,MPSP1 ,0.0,832.1,0.0,836.336
27/01/2006,MPSP1 ,0.0,807.608,0.0,833.285
28/01/2006,MPSP1 ,0.0,832.1,0.0,603.065
29/01/2006,MPSP1 ,0.0,832.1,0.0,784.307
30/01/2006,MPSP1 ,0.0,871.3,0.0,871.3
31/01/2006,MPSP1 ,0.0,817.3,0.0,821.643
01/01/2006,MRIP1 ,0.0,10.9,0.0,9.051
02/01/2006,MRIP1 ,0.0,10.9,0.0,10.767
03/01/2006,MRIP1 ,0.0,10.9,0.0,10.521
04/01/2006,MRIP1 ,0.0,10.9,0.0,10.339
05/01/2006,MRIP1 ,0.0,10.9,0.0,10.047
06/01/2006,MRIP1 ,0.0,10.9,0.0,10.032
07/01/2006,MRIP1 ,0.0,10.9,0.0,10.013
08/01/2006,MRIP1 ,0.0,10.9,0.0,10.424
09/01/2006,MRIP1 ,0.0,10.9,0.0,10.957
10/01/2006,MRIP1 ,0.0,10.9,0.0,10.988
11/01/2006,MRIP1 ,0.0,10.9,0.0,11.247
12/01/2006,MRIP1 ,0.0,10.9,0.0,11.532
13/01/2006,MRIP1 ,0.0,10.9,0.0,11.508
14/01/2006,MRIP1 ,0.0,10.9,0.0,11.485
15/01/2006,MRIP1 ,0.0,10.9,0.0,11.416
16/01/2006,MRIP1 ,0.0,10.9,0.0,11.345
17/01/2006,MRIP1 ,0.0,10.9,0.0,11.387
18/01/2006,MRIP1 ,0.0,10.9,0.0,11.424
19/01/2006,MRIP1 ,0.0,10.9,0.0,11.424
20/01/2006,MRIP1 ,0.0,10.9,0.0,11.398
21/01/2006,MRIP1 ,0.0,10.9,0.0,11.232
22/01/2006,MRIP1 ,0.0,10.9,0.0,11.267
23/01/2006,MRIP1 ,0.0,10.9,0.0,11.284
24/01/2006,MRIP1 ,0.0,10.9,0.0,11.259
25/01/2006,MRIP1 ,0.0,10.9,0.0,11.282
26/01/2006,MRIP1 ,0.0,10.9,0.0,11.296
27/01/2006,MRIP1 ,0.0,10.9,0.0,11.279
28/01/2006,MRIP1 ,0.0,10.9,0.0,11.272
29/01/2006,MRIP1 ,0.0,10.9,0.0,11.235
30/01/2006,MRIP1 ,0.0,10.9,0.0,11.28
31/01/2006,MRIP1 ,0.0,10.9,0.0,11.268
01/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
02/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
03/01/2006,MTOP1 ,0.0,0.0,0.0,0.0
04/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
05/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
06/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
07/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
08/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
09/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
10/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
11/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
12/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
13/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
14/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
15/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
16/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
17/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
18/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
19/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
20/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
21/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
22/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
23/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
24/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
25/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
26/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
27/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
28/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
29/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
30/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
31/01/2006,MTOP1 ,0.0,0.155,0.0,0.0
01/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
02/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
03/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
04/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
05/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
06/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
07/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
08/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
09/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
10/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
11/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
12/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
13/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
14/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
15/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
16/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
17/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
18/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
19/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
20/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
21/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
22/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
23/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
24/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
25/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
26/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
27/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
28/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
29/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
30/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
31/01/2006,MXCP1 ,0.0,0.0,0.0,0.0
01/01/2006,MXIP1 ,0.0,64.2,0.0,64.2
02/01/2006,MXIP1 ,0.0,64.2,0.0,64.2
03/01/2006,MXIP1 ,0.0,64.2,0.0,64.2
04/01/2006,MXIP1 ,0.0,64.2,0.0,64.2
05/01/2006,MXIP1 ,0.0,64.2,2333.571,64.2
06/01/2006,MXIP1 ,0.0,64.2,0.0,64.2
07/01/2006,MXIP1 ,0.0,64.2,2301.0,64.2
08/01/2006,MXIP1 ,0.0,64.2,0.0,64.2
09/01/2006,MXIP1 ,0.0,64.2,2330.643,64.2
10/01/2006,MXIP1 ,0.0,64.2,0.0,64.2
11/01/2006,MXIP1 ,0.0,64.2,2301.083,64.2
12/01/2006,MXIP1 ,0.0,64.2,2330.361,64.2
13/01/2006,MXIP1 ,0.0,64.2,0.0,64.2
14/01/2006,MXIP1 ,0.0,64.2,0.0,64.2
15/01/2006,MXIP1 ,0.0,64.2,0.0,64.2
16/01/2006,MXIP1 ,0.0,64.2,2317.237,64.2
17/01/2006,MXIP1 ,0.0,64.2,0.0,64.2
18/01/2006,MXIP1 ,0.0,64.2,0.0,64.2
19/01/2006,MXIP1 ,0.0,64.2,2301.111,64.2
20/01/2006,MXIP1 ,0.0,64.2,0.0,64.2
21/01/2006,MXIP1 ,0.0,64.2,2301.073,64.2
22/01/2006,MXIP1 ,0.0,64.2,0.0,64.2
23/01/2006,MXIP1 ,0.0,64.2,0.0,64.2
24/01/2006,MXIP1 ,0.0,64.2,0.0,64.2
25/01/2006,MXIP1 ,0.0,64.2,0.0,64.2
26/01/2006,MXIP1 ,0.0,64.2,2329.52,64.2
27/01/2006,MXIP1 ,0.0,64.2,0.0,64.2
28/01/2006,MXIP1 ,0.0,64.2,0.0,64.2
29/01/2006,MXIP1 ,0.0,64.2,0.0,64.2
30/01/2006,MXIP1 ,0.0,64.2,0.0,64.2
31/01/2006,MXIP1 ,0.0,64.2,0.0,64.2
01/01/2006,MZDP1 ,642.224,548.1,622.58,539.309
02/01/2006,MZDP1 ,595.522,549.683,591.122,510.772
03/01/2006,MZDP1 ,591.745,548.1,591.958,522.847
04/01/2006,MZDP1 ,591.687,544.575,592.253,522.756
05/01/2006,MZDP1 ,591.69,544.575,592.24,521.893
06/01/2006,MZDP1 ,591.681,544.575,592.305,523.188
07/01/2006,MZDP1 ,591.908,534.392,591.679,482.603
08/01/2006,MZDP1 ,596.9,548.1,591.032,507.811
09/01/2006,MZDP1 ,596.68,549.683,591.556,527.285
10/01/2006,MZDP1 ,591.706,548.1,591.952,506.306
11/01/2006,MZDP1 ,591.956,541.638,592.492,512.914
12/01/2006,MZDP1 ,592.438,543.2,591.67,491.467
13/01/2006,MZDP1 ,592.355,533.425,593.549,504.368
14/01/2006,MZDP1 ,592.677,534.392,593.79,507.642
15/01/2006,MZDP1 ,595.396,548.1,592.497,512.084
16/01/2006,MZDP1 ,596.649,549.683,591.51,514.138
17/01/2006,MZDP1 ,591.705,548.1,592.742,502.851
18/01/2006,MZDP1 ,591.719,548.1,592.656,509.228
19/01/2006,MZDP1 ,591.788,549.663,592.746,506.807
20/01/2006,MZDP1 ,591.887,548.1,592.727,505.655
21/01/2006,MZDP1 ,591.723,548.1,592.494,492.663
22/01/2006,MZDP1 ,593.261,548.1,591.968,415.325
23/01/2006,MZDP1 ,589.286,455.883,592.287,472.796
24/01/2006,MZDP1 ,591.69,548.1,592.715,480.796
25/01/2006,MZDP1 ,591.835,548.1,592.564,502.016
26/01/2006,MZDP1 ,591.691,548.1,592.758,455.176
27/01/2006,MZDP1 ,592.334,548.1,592.782,466.576
28/01/2006,MZDP1 ,591.769,548.1,592.856,463.843
29/01/2006,MZDP1 ,593.89,548.1,591.962,430.076
30/01/2006,MZDP1 ,595.616,549.683,590.807,452.02
31/01/2006,MZDP1 ,592.609,548.1,590.593,455.045
01/01/2006,MZTP1 ,0.0,211.6,0.0,203.538
02/01/2006,MZTP1 ,0.0,211.6,0.0,197.145
03/01/2006,MZTP1 ,0.0,211.6,0.0,197.318
04/01/2006,MZTP1 ,0.0,211.6,0.0,183.992
05/01/2006,MZTP1 ,0.0,211.6,0.0,187.855
06/01/2006,MZTP1 ,0.0,211.6,0.0,185.039
07/01/2006,MZTP1 ,0.0,211.6,0.0,194.489
08/01/2006,MZTP1 ,0.0,211.6,0.0,232.157
09/01/2006,MZTP1 ,0.0,211.6,0.0,200.792
10/01/2006,MZTP1 ,0.0,211.6,0.0,193.833
11/01/2006,MZTP1 ,0.0,211.6,0.0,177.572
12/01/2006,MZTP1 ,0.0,191.687,0.0,165.313
13/01/2006,MZTP1 ,0.0,211.6,0.0,182.689
14/01/2006,MZTP1 ,0.0,211.6,0.0,197.378
15/01/2006,MZTP1 ,0.0,211.6,0.0,217.6
16/01/2006,MZTP1 ,0.0,211.6,0.0,194.134
17/01/2006,MZTP1 ,0.0,211.6,0.0,201.334
18/01/2006,MZTP1 ,0.0,211.6,0.0,196.325
19/01/2006,MZTP1 ,0.0,211.6,0.0,201.181
20/01/2006,MZTP1 ,0.0,211.6,0.0,178.248
21/01/2006,MZTP1 ,0.0,211.6,0.0,191.477
22/01/2006,MZTP1 ,0.0,211.6,0.0,233.958
23/01/2006,MZTP1 ,0.0,211.6,0.0,200.225
24/01/2006,MZTP1 ,0.0,211.6,0.0,184.734
25/01/2006,MZTP1 ,0.0,211.6,0.0,191.336
26/01/2006,MZTP1 ,0.0,211.6,0.0,196.504
27/01/2006,MZTP1 ,0.0,211.6,0.0,188.655
28/01/2006,MZTP1 ,0.0,211.6,0.0,223.388
29/01/2006,MZTP1 ,0.0,211.6,0.0,234.577
30/01/2006,MZTP1 ,0.0,211.6,0.0,226.615
31/01/2006,MZTP1 ,0.0,211.6,0.0,232.505
01/01/2006,NCMP1 ,1077.143,43.6,1068.545,33.888
02/01/2006,NCMP1 ,1031.205,43.6,1023.012,35.061
03/01/2006,NCMP1 ,1031.854,43.6,1027.075,34.363
04/01/2006,NCMP1 ,1031.205,43.6,1023.012,34.057
05/01/2006,NCMP1 ,1031.205,43.6,1023.012,33.604
06/01/2006,NCMP1 ,1031.205,43.6,1023.012,34.141
07/01/2006,NCMP1 ,1031.205,43.6,1023.012,33.861
08/01/2006,NCMP1 ,1031.205,43.6,1023.012,37.508
09/01/2006,NCMP1 ,1031.205,43.6,1023.012,34.176
10/01/2006,NCMP1 ,1031.854,43.6,1025.65,33.723
11/01/2006,NCMP1 ,1031.205,43.6,1015.378,21.8
12/01/2006,NCMP1 ,1031.205,43.6,1015.378,21.8
13/01/2006,NCMP1 ,1023.633,43.6,1015.378,43.6
14/01/2006,NCMP1 ,1023.633,43.6,1015.378,43.6
15/01/2006,NCMP1 ,1023.633,43.6,1015.378,43.6
16/01/2006,NCMP1 ,1023.633,43.6,1015.378,43.6
17/01/2006,NCMP1 ,1031.854,43.6,1015.378,21.8
18/01/2006,NCMP1 ,1031.205,43.6,1015.378,21.8
19/01/2006,NCMP1 ,1031.205,43.6,1015.378,21.8
20/01/2006,NCMP1 ,1031.205,43.6,1015.378,21.8
21/01/2006,NCMP1 ,1031.205,43.6,1015.378,21.8
22/01/2006,NCMP1 ,1031.205,43.6,1015.378,21.8
23/01/2006,NCMP1 ,1031.205,43.6,1016.177,21.8
24/01/2006,NCMP1 ,1023.633,43.6,1016.08,43.6
25/01/2006,NCMP1 ,1023.633,43.6,1015.936,43.6
26/01/2006,NCMP1 ,1023.633,43.6,1016.843,43.6
27/01/2006,NCMP1 ,1027.419,43.6,1020.626,37.293
28/01/2006,NCMP1 ,1027.419,43.6,1019.624,41.721
29/01/2006,NCMP1 ,1027.419,43.6,1019.16,41.693
30/01/2006,NCMP1 ,1027.419,43.6,1019.083,43.229
31/01/2006,NCMP1 ,1027.419,43.6,1020.06,41.545
01/01/2006,NCTP1 ,0.0,29.5,0.0,29.5
02/01/2006,NCTP1 ,0.0,29.5,0.0,29.5
03/01/2006,NCTP1 ,0.0,29.5,0.0,29.5
04/01/2006,NCTP1 ,0.0,29.5,0.0,29.5
05/01/2006,NCTP1 ,0.0,29.5,0.0,29.5
06/01/2006,NCTP1 ,0.0,29.5,0.0,29.5
07/01/2006,NCTP1 ,0.0,29.5,0.0,29.5
08/01/2006,NCTP1 ,0.0,29.5,0.0,29.5
09/01/2006,NCTP1 ,0.0,29.5,0.0,29.5
10/01/2006,NCTP1 ,0.0,29.5,0.0,29.5
11/01/2006,NCTP1 ,0.0,29.5,0.0,29.5
12/01/2006,NCTP1 ,0.0,29.5,0.0,29.5
13/01/2006,NCTP1 ,0.0,29.5,0.0,29.5
14/01/2006,NCTP1 ,0.0,29.5,0.0,29.5
15/01/2006,NCTP1 ,0.0,29.5,0.0,29.5
16/01/2006,NCTP1 ,0.0,29.5,0.0,29.5
17/01/2006,NCTP1 ,0.0,29.5,0.0,29.5
18/01/2006,NCTP1 ,0.0,29.5,0.0,29.5
19/01/2006,NCTP1 ,0.0,29.5,0.0,29.5
20/01/2006,NCTP1 ,0.0,29.5,0.0,29.5
21/01/2006,NCTP1 ,0.0,29.5,0.0,29.5
22/01/2006,NCTP1 ,0.0,29.5,0.0,29.5
23/01/2006,NCTP1 ,0.0,29.5,0.0,29.5
